user_id,variant,converted,order_value,recency,history,history_segment,channel,zip_code,newbie,visit
u_052195,treatment_womens,0,0.0,2,297.81,3) $200 - $350,Web,Urban,0,1
u_052196,control,0,0.0,3,56.42,1) $0 - $100,Web,Urban,0,0
u_052197,treatment_mens,0,0.0,1,29.99,1) $0 - $100,Web,Urban,0,0
u_052198,control,0,0.0,5,1209.42,"7) $1,000 +",Web,Urban,1,1
u_052199,control,0,0.0,9,424.97,4) $350 - $500,Multichannel,Urban,0,0
u_052200,treatment_mens,0,0.0,7,570.78,5) $500 - $750,Multichannel,Surburban,1,0
u_052201,treatment_womens,0,0.0,2,192.58,2) $100 - $200,Web,Urban,0,0
u_052202,control,0,0.0,9,245.01,3) $200 - $350,Multichannel,Urban,0,0
u_052203,treatment_womens,0,0.0,2,222.86,3) $200 - $350,Phone,Surburban,0,1
u_052204,treatment_womens,0,0.0,6,29.99,1) $0 - $100,Web,Surburban,0,0
u_052205,control,0,0.0,3,127.93,2) $100 - $200,Web,Surburban,1,0
u_052206,treatment_mens,0,0.0,10,37.94,1) $0 - $100,Phone,Urban,0,1
u_052207,treatment_womens,0,0.0,11,55.3,1) $0 - $100,Web,Urban,0,0
u_052208,treatment_womens,0,0.0,3,53.31,1) $0 - $100,Phone,Rural,1,0
u_052209,control,0,0.0,1,263.19,3) $200 - $350,Phone,Surburban,1,0
u_052210,treatment_mens,0,0.0,2,972.7,"6) $750 - $1,000",Multichannel,Surburban,1,0
u_052211,treatment_mens,0,0.0,2,34.32,1) $0 - $100,Phone,Surburban,0,1
u_052212,treatment_womens,0,0.0,2,333.54,3) $200 - $350,Multichannel,Rural,0,0
u_052213,treatment_mens,0,0.0,1,911.35,"6) $750 - $1,000",Phone,Surburban,1,0
u_052214,control,0,0.0,6,101.42,2) $100 - $200,Web,Urban,0,0
u_052215,control,0,0.0,11,65.09,1) $0 - $100,Phone,Urban,0,0
u_052216,control,0,0.0,3,95.46,1) $0 - $100,Phone,Rural,1,0
u_052217,treatment_womens,0,0.0,8,29.99,1) $0 - $100,Web,Surburban,0,0
u_052218,control,0,0.0,9,494.15,4) $350 - $500,Web,Urban,0,0
u_052219,treatment_mens,0,0.0,1,915.79,"6) $750 - $1,000",Multichannel,Surburban,1,0
u_052220,control,0,0.0,7,29.99,1) $0 - $100,Phone,Surburban,1,0
u_052221,treatment_womens,0,0.0,12,119.27,2) $100 - $200,Phone,Urban,1,0
u_052222,treatment_mens,0,0.0,7,200.31,3) $200 - $350,Phone,Surburban,0,0
u_052223,control,0,0.0,12,29.99,1) $0 - $100,Phone,Surburban,1,0
u_052224,treatment_womens,0,0.0,1,479.26,4) $350 - $500,Multichannel,Surburban,0,0
u_052225,treatment_mens,0,0.0,10,85.22,1) $0 - $100,Web,Urban,0,1
u_052226,treatment_mens,0,0.0,3,43.45,1) $0 - $100,Phone,Rural,0,0
u_052227,control,0,0.0,9,29.99,1) $0 - $100,Web,Surburban,1,0
u_052228,treatment_mens,0,0.0,6,260.63,3) $200 - $350,Multichannel,Surburban,0,0
u_052229,treatment_womens,0,0.0,5,175.53,2) $100 - $200,Web,Surburban,1,0
u_052230,treatment_mens,0,0.0,10,655.12,5) $500 - $750,Phone,Surburban,1,0
u_052231,treatment_womens,0,0.0,12,115.57,2) $100 - $200,Phone,Rural,0,0
u_052232,treatment_mens,0,0.0,2,151.61,2) $100 - $200,Phone,Surburban,0,0
u_052233,treatment_mens,0,0.0,6,290.82,3) $200 - $350,Web,Urban,0,1
u_052234,treatment_mens,0,0.0,4,47.62,1) $0 - $100,Web,Surburban,1,0
u_052235,treatment_womens,0,0.0,4,287.04,3) $200 - $350,Phone,Surburban,1,0
u_052236,control,0,0.0,3,32.09,1) $0 - $100,Web,Rural,0,1
u_052237,treatment_womens,0,0.0,9,29.99,1) $0 - $100,Phone,Rural,1,0
u_052238,treatment_mens,0,0.0,1,80.62,1) $0 - $100,Web,Rural,1,0
u_052239,control,0,0.0,5,160.37,2) $100 - $200,Phone,Urban,1,0
u_052240,treatment_mens,0,0.0,3,166.94,2) $100 - $200,Web,Surburban,1,1
u_052241,control,0,0.0,2,119.8,2) $100 - $200,Web,Rural,1,0
u_052242,treatment_womens,0,0.0,11,29.99,1) $0 - $100,Web,Rural,0,0
u_052243,control,0,0.0,1,72.16,1) $0 - $100,Phone,Urban,1,0
u_052244,control,0,0.0,11,29.99,1) $0 - $100,Phone,Surburban,0,0
u_052245,treatment_mens,0,0.0,9,127.81,2) $100 - $200,Web,Surburban,1,0
u_052246,treatment_mens,0,0.0,3,39.42,1) $0 - $100,Web,Rural,1,1
u_052247,treatment_mens,0,0.0,10,36.41,1) $0 - $100,Phone,Surburban,1,0
u_052248,treatment_womens,0,0.0,9,951.45,"6) $750 - $1,000",Phone,Surburban,1,0
u_052249,treatment_womens,0,0.0,7,29.99,1) $0 - $100,Web,Surburban,0,0
u_052250,treatment_mens,0,0.0,8,170.69,2) $100 - $200,Web,Surburban,0,0
u_052251,control,0,0.0,12,104.41,2) $100 - $200,Web,Urban,0,0
u_052252,treatment_womens,0,0.0,6,670.63,5) $500 - $750,Multichannel,Urban,1,0
u_052253,treatment_mens,0,0.0,6,223.47,3) $200 - $350,Web,Rural,0,0
u_052254,treatment_mens,0,0.0,1,36.97,1) $0 - $100,Web,Urban,0,0
u_052255,control,0,0.0,2,644.62,5) $500 - $750,Multichannel,Surburban,1,0
u_052256,control,0,0.0,2,58.44,1) $0 - $100,Phone,Surburban,1,0
u_052257,treatment_womens,0,0.0,4,663.64,5) $500 - $750,Multichannel,Urban,1,0
u_052258,control,0,0.0,8,39.82,1) $0 - $100,Web,Surburban,1,0
u_052259,treatment_mens,0,0.0,3,474.06,4) $350 - $500,Web,Surburban,1,0
u_052260,control,0,0.0,8,57.27,1) $0 - $100,Web,Urban,0,0
u_052261,treatment_mens,0,0.0,1,470.18,4) $350 - $500,Multichannel,Urban,0,0
u_052262,control,0,0.0,1,355.23,4) $350 - $500,Web,Urban,0,0
u_052263,treatment_mens,0,0.0,7,325.34,3) $200 - $350,Web,Rural,0,1
u_052264,control,0,0.0,9,30.19,1) $0 - $100,Web,Surburban,1,0
u_052265,treatment_womens,0,0.0,2,747.64,5) $500 - $750,Multichannel,Rural,1,0
u_052266,treatment_womens,0,0.0,8,279.14,3) $200 - $350,Multichannel,Surburban,0,0
u_052267,treatment_womens,0,0.0,3,947.57,"6) $750 - $1,000",Web,Urban,1,0
u_052268,treatment_mens,0,0.0,3,29.99,1) $0 - $100,Phone,Surburban,0,0
u_052269,control,0,0.0,7,306.47,3) $200 - $350,Multichannel,Surburban,0,0
u_052270,treatment_mens,0,0.0,6,29.99,1) $0 - $100,Web,Urban,0,0
u_052271,treatment_mens,0,0.0,1,184.7,2) $100 - $200,Phone,Surburban,0,0
u_052272,control,0,0.0,11,485.77,4) $350 - $500,Phone,Urban,0,0
u_052273,control,0,0.0,5,232.98,3) $200 - $350,Web,Surburban,0,1
u_052274,control,0,0.0,1,64.48,1) $0 - $100,Phone,Rural,1,0
u_052275,treatment_womens,0,0.0,6,756.69,"6) $750 - $1,000",Web,Urban,1,0
u_052276,treatment_womens,0,0.0,4,160.14,2) $100 - $200,Web,Rural,1,0
u_052277,treatment_mens,0,0.0,9,330.97,3) $200 - $350,Web,Surburban,1,0
u_052278,control,0,0.0,10,29.99,1) $0 - $100,Phone,Urban,1,0
u_052279,treatment_womens,0,0.0,1,623.35,5) $500 - $750,Phone,Urban,1,0
u_052280,treatment_womens,0,0.0,11,29.99,1) $0 - $100,Phone,Rural,1,0
u_052281,treatment_womens,0,0.0,6,668.59,5) $500 - $750,Multichannel,Surburban,1,0
u_052282,control,0,0.0,4,238.89,3) $200 - $350,Phone,Urban,0,1
u_052283,treatment_mens,0,0.0,3,401.41,4) $350 - $500,Multichannel,Surburban,0,1
u_052284,treatment_womens,0,0.0,11,326.33,3) $200 - $350,Web,Urban,1,0
u_052285,treatment_mens,0,0.0,3,76.69,1) $0 - $100,Phone,Urban,1,0
u_052286,treatment_mens,0,0.0,10,95.56,1) $0 - $100,Web,Urban,1,0
u_052287,treatment_womens,0,0.0,6,50.53,1) $0 - $100,Web,Urban,0,0
u_052288,treatment_mens,0,0.0,4,93.18,1) $0 - $100,Phone,Urban,0,0
u_052289,control,0,0.0,1,222.22,3) $200 - $350,Web,Urban,1,0
u_052290,treatment_womens,0,0.0,4,123.42,2) $100 - $200,Web,Urban,1,0
u_052291,treatment_mens,0,0.0,7,72.05,1) $0 - $100,Phone,Urban,1,0
u_052292,control,0,0.0,4,262.43,3) $200 - $350,Web,Rural,0,0
u_052293,treatment_mens,0,0.0,9,108.17,2) $100 - $200,Phone,Rural,0,0
u_052294,treatment_womens,0,0.0,11,49.0,1) $0 - $100,Phone,Urban,0,0
u_052295,control,0,0.0,7,42.82,1) $0 - $100,Phone,Urban,0,0
u_052296,control,0,0.0,10,534.4,5) $500 - $750,Phone,Surburban,1,0
u_052297,treatment_womens,0,0.0,7,265.86,3) $200 - $350,Phone,Urban,1,0
u_052298,treatment_mens,0,0.0,2,443.5,4) $350 - $500,Multichannel,Urban,1,1
u_052299,treatment_womens,0,0.0,6,350.12,4) $350 - $500,Multichannel,Rural,0,0
u_052300,treatment_mens,0,0.0,1,682.1,5) $500 - $750,Phone,Urban,1,0
u_052301,control,0,0.0,9,29.99,1) $0 - $100,Phone,Surburban,1,0
u_052302,control,0,0.0,10,94.75,1) $0 - $100,Phone,Urban,0,0
u_052303,treatment_mens,0,0.0,4,284.99,3) $200 - $350,Phone,Urban,1,0
u_052304,control,0,0.0,4,117.54,2) $100 - $200,Web,Urban,0,0
u_052305,treatment_womens,0,0.0,11,80.46,1) $0 - $100,Phone,Surburban,1,0
u_052306,treatment_mens,0,0.0,1,220.33,3) $200 - $350,Multichannel,Urban,1,0
u_052307,control,0,0.0,5,29.99,1) $0 - $100,Phone,Urban,1,0
u_052308,treatment_mens,0,0.0,2,94.71,1) $0 - $100,Phone,Urban,0,0
u_052309,treatment_mens,0,0.0,8,29.99,1) $0 - $100,Web,Urban,0,0
u_052310,treatment_womens,0,0.0,2,29.99,1) $0 - $100,Web,Rural,1,0
u_052311,treatment_womens,0,0.0,2,29.99,1) $0 - $100,Phone,Surburban,0,1
u_052312,treatment_mens,0,0.0,1,90.86,1) $0 - $100,Phone,Urban,1,0
u_052313,treatment_womens,0,0.0,3,343.9,3) $200 - $350,Phone,Surburban,1,0
u_052314,treatment_mens,0,0.0,6,129.43,2) $100 - $200,Web,Surburban,1,0
u_052315,treatment_mens,0,0.0,4,155.16,2) $100 - $200,Phone,Urban,1,1
u_052316,treatment_mens,0,0.0,8,126.97,2) $100 - $200,Phone,Surburban,0,0
u_052317,treatment_mens,0,0.0,3,43.47,1) $0 - $100,Web,Urban,1,0
u_052318,control,1,105.54,1,1927.91,"7) $1,000 +",Phone,Surburban,1,1
u_052319,control,1,91.08,6,95.93,1) $0 - $100,Phone,Surburban,0,1
u_052320,control,0,0.0,6,619.09,5) $500 - $750,Web,Surburban,1,0
u_052321,control,0,0.0,2,351.12,4) $350 - $500,Web,Rural,0,1
u_052322,control,0,0.0,5,92.87,1) $0 - $100,Phone,Urban,0,0
u_052323,treatment_womens,0,0.0,3,267.7,3) $200 - $350,Web,Surburban,1,1
u_052324,treatment_womens,0,0.0,3,61.33,1) $0 - $100,Phone,Surburban,1,0
u_052325,treatment_mens,0,0.0,11,132.3,2) $100 - $200,Phone,Surburban,0,0
u_052326,treatment_mens,0,0.0,6,315.17,3) $200 - $350,Phone,Surburban,0,0
u_052327,control,0,0.0,6,624.24,5) $500 - $750,Multichannel,Urban,1,0
u_052328,treatment_womens,0,0.0,5,506.68,5) $500 - $750,Web,Surburban,1,1
u_052329,control,0,0.0,11,329.78,3) $200 - $350,Multichannel,Surburban,0,0
u_052330,treatment_womens,0,0.0,3,29.99,1) $0 - $100,Phone,Surburban,1,0
u_052331,control,0,0.0,3,195.74,2) $100 - $200,Phone,Urban,0,0
u_052332,treatment_mens,0,0.0,8,244.11,3) $200 - $350,Web,Rural,1,0
u_052333,treatment_mens,0,0.0,2,83.7,1) $0 - $100,Web,Surburban,0,1
u_052334,treatment_mens,0,0.0,3,328.04,3) $200 - $350,Web,Surburban,1,0
u_052335,control,0,0.0,4,85.21,1) $0 - $100,Web,Urban,1,0
u_052336,treatment_womens,0,0.0,2,1218.42,"7) $1,000 +",Phone,Surburban,1,0
u_052337,control,0,0.0,2,248.84,3) $200 - $350,Multichannel,Rural,0,0
u_052338,treatment_womens,0,0.0,2,180.61,2) $100 - $200,Phone,Rural,0,0
u_052339,treatment_womens,0,0.0,9,29.99,1) $0 - $100,Web,Urban,1,0
u_052340,treatment_mens,0,0.0,2,254.07,3) $200 - $350,Phone,Urban,0,1
u_052341,treatment_mens,0,0.0,11,254.42,3) $200 - $350,Multichannel,Surburban,1,0
u_052342,control,0,0.0,9,82.96,1) $0 - $100,Phone,Surburban,1,0
u_052343,control,0,0.0,8,602.97,5) $500 - $750,Multichannel,Surburban,1,0
u_052344,treatment_mens,0,0.0,4,195.61,2) $100 - $200,Web,Surburban,1,0
u_052345,treatment_womens,0,0.0,2,503.9,5) $500 - $750,Multichannel,Rural,1,0
u_052346,treatment_mens,0,0.0,3,426.04,4) $350 - $500,Multichannel,Urban,0,0
u_052347,treatment_mens,0,0.0,11,39.5,1) $0 - $100,Phone,Urban,1,0
u_052348,treatment_mens,0,0.0,9,156.5,2) $100 - $200,Phone,Surburban,0,0
u_052349,control,0,0.0,2,296.77,3) $200 - $350,Phone,Surburban,1,0
u_052350,treatment_mens,0,0.0,3,29.99,1) $0 - $100,Phone,Urban,0,0
u_052351,control,0,0.0,4,299.92,3) $200 - $350,Phone,Rural,0,0
u_052352,treatment_womens,0,0.0,2,471.05,4) $350 - $500,Web,Surburban,1,0
u_052353,control,0,0.0,9,366.56,4) $350 - $500,Phone,Urban,0,1
u_052354,treatment_womens,0,0.0,5,247.61,3) $200 - $350,Multichannel,Surburban,1,0
u_052355,treatment_mens,0,0.0,2,128.65,2) $100 - $200,Phone,Surburban,0,0
u_052356,treatment_womens,0,0.0,1,122.14,2) $100 - $200,Phone,Surburban,0,0
u_052357,treatment_womens,0,0.0,1,283.88,3) $200 - $350,Multichannel,Rural,0,1
u_052358,control,0,0.0,3,36.9,1) $0 - $100,Web,Urban,1,0
u_052359,control,0,0.0,3,137.1,2) $100 - $200,Web,Surburban,0,0
u_052360,control,0,0.0,1,112.38,2) $100 - $200,Phone,Surburban,1,0
u_052361,control,0,0.0,2,29.99,1) $0 - $100,Phone,Surburban,1,0
u_052362,control,0,0.0,12,40.14,1) $0 - $100,Phone,Urban,1,0
u_052363,treatment_mens,0,0.0,3,118.14,2) $100 - $200,Phone,Urban,1,0
u_052364,control,0,0.0,1,600.17,5) $500 - $750,Multichannel,Surburban,1,0
u_052365,treatment_womens,0,0.0,9,167.95,2) $100 - $200,Phone,Surburban,0,0
u_052366,control,0,0.0,7,333.14,3) $200 - $350,Phone,Urban,0,0
u_052367,treatment_womens,0,0.0,2,816.72,"6) $750 - $1,000",Multichannel,Urban,1,0
u_052368,treatment_womens,0,0.0,1,555.98,5) $500 - $750,Web,Surburban,1,0
u_052369,treatment_mens,0,0.0,9,587.9,5) $500 - $750,Multichannel,Surburban,1,0
u_052370,control,0,0.0,3,323.65,3) $200 - $350,Multichannel,Rural,0,0
u_052371,control,0,0.0,7,243.71,3) $200 - $350,Web,Urban,1,0
u_052372,treatment_mens,0,0.0,9,84.35,1) $0 - $100,Phone,Urban,1,1
u_052373,control,0,0.0,1,195.55,2) $100 - $200,Web,Surburban,0,0
u_052374,treatment_womens,0,0.0,10,49.35,1) $0 - $100,Phone,Urban,1,0
u_052375,treatment_mens,0,0.0,9,144.72,2) $100 - $200,Web,Urban,0,0
u_052376,control,0,0.0,4,383.5,4) $350 - $500,Web,Rural,0,0
u_052377,control,0,0.0,1,276.9,3) $200 - $350,Web,Surburban,0,0
u_052378,treatment_mens,0,0.0,7,30.47,1) $0 - $100,Phone,Surburban,0,1
u_052379,control,0,0.0,9,42.06,1) $0 - $100,Phone,Surburban,0,0
u_052380,control,0,0.0,9,199.23,2) $100 - $200,Web,Urban,0,0
u_052381,treatment_womens,0,0.0,7,29.99,1) $0 - $100,Phone,Urban,1,0
u_052382,control,0,0.0,2,29.99,1) $0 - $100,Web,Surburban,0,1
u_052383,treatment_mens,0,0.0,4,311.36,3) $200 - $350,Multichannel,Surburban,0,0
u_052384,control,0,0.0,4,398.06,4) $350 - $500,Web,Surburban,0,1
u_052385,treatment_mens,0,0.0,2,167.77,2) $100 - $200,Web,Surburban,1,1
u_052386,treatment_mens,0,0.0,12,580.43,5) $500 - $750,Multichannel,Rural,1,0
u_052387,treatment_womens,0,0.0,5,54.45,1) $0 - $100,Phone,Surburban,0,1
u_052388,treatment_womens,0,0.0,2,245.27,3) $200 - $350,Phone,Rural,1,0
u_052389,treatment_mens,0,0.0,3,104.27,2) $100 - $200,Phone,Urban,0,0
u_052390,treatment_womens,0,0.0,10,292.57,3) $200 - $350,Multichannel,Surburban,1,0
u_052391,treatment_mens,0,0.0,3,64.27,1) $0 - $100,Web,Urban,1,0
u_052392,control,0,0.0,10,365.8,4) $350 - $500,Phone,Urban,0,0
u_052393,control,0,0.0,9,29.99,1) $0 - $100,Web,Urban,0,1
u_052394,treatment_womens,0,0.0,7,519.22,5) $500 - $750,Multichannel,Urban,1,0
u_052395,treatment_mens,0,0.0,8,29.99,1) $0 - $100,Phone,Surburban,0,0
u_052396,control,0,0.0,3,97.12,1) $0 - $100,Web,Surburban,1,0
u_052397,treatment_mens,0,0.0,1,476.15,4) $350 - $500,Multichannel,Urban,0,0
u_052398,treatment_mens,0,0.0,11,39.34,1) $0 - $100,Web,Surburban,1,0
u_052399,treatment_mens,0,0.0,8,42.64,1) $0 - $100,Web,Surburban,0,0
u_052400,control,0,0.0,4,232.19,3) $200 - $350,Phone,Urban,0,0
u_052401,control,0,0.0,11,97.72,1) $0 - $100,Web,Surburban,0,0
u_052402,control,0,0.0,1,353.55,4) $350 - $500,Phone,Urban,0,1
u_052403,treatment_mens,0,0.0,2,69.99,1) $0 - $100,Web,Surburban,1,0
u_052404,treatment_mens,0,0.0,5,175.45,2) $100 - $200,Phone,Surburban,0,0
u_052405,treatment_womens,0,0.0,1,116.52,2) $100 - $200,Phone,Rural,0,0
u_052406,treatment_mens,0,0.0,10,124.38,2) $100 - $200,Web,Surburban,1,0
u_052407,treatment_mens,0,0.0,8,29.99,1) $0 - $100,Web,Surburban,0,0
u_052408,treatment_mens,0,0.0,4,111.63,2) $100 - $200,Phone,Surburban,1,0
u_052409,treatment_womens,0,0.0,10,44.47,1) $0 - $100,Web,Rural,1,0
u_052410,treatment_womens,0,0.0,3,352.18,4) $350 - $500,Multichannel,Surburban,0,0
u_052411,treatment_womens,0,0.0,1,188.77,2) $100 - $200,Phone,Urban,1,0
u_052412,treatment_womens,0,0.0,9,380.41,4) $350 - $500,Web,Urban,0,0
u_052413,treatment_womens,0,0.0,2,42.45,1) $0 - $100,Web,Urban,1,0
u_052414,treatment_womens,0,0.0,10,29.99,1) $0 - $100,Web,Surburban,0,0
u_052415,control,0,0.0,2,103.07,2) $100 - $200,Phone,Urban,1,0
u_052416,treatment_womens,0,0.0,5,264.71,3) $200 - $350,Multichannel,Urban,0,1
u_052417,treatment_mens,0,0.0,2,965.2,"6) $750 - $1,000",Multichannel,Surburban,1,0
u_052418,control,0,0.0,1,427.31,4) $350 - $500,Phone,Urban,0,0
u_052419,treatment_womens,0,0.0,9,151.37,2) $100 - $200,Phone,Urban,1,0
u_052420,treatment_mens,0,0.0,2,185.1,2) $100 - $200,Phone,Surburban,0,0
u_052421,control,0,0.0,10,487.05,4) $350 - $500,Multichannel,Rural,0,0
u_052422,control,0,0.0,3,29.99,1) $0 - $100,Web,Urban,0,0
u_052423,control,0,0.0,1,221.06,3) $200 - $350,Phone,Surburban,0,0
u_052424,treatment_mens,0,0.0,12,446.56,4) $350 - $500,Multichannel,Surburban,0,1
u_052425,treatment_womens,0,0.0,2,252.99,3) $200 - $350,Web,Urban,1,0
u_052426,control,0,0.0,1,99.08,1) $0 - $100,Web,Urban,0,0
u_052427,treatment_mens,0,0.0,7,603.54,5) $500 - $750,Multichannel,Urban,1,0
u_052428,treatment_mens,0,0.0,5,48.54,1) $0 - $100,Web,Urban,1,0
u_052429,treatment_mens,0,0.0,6,307.73,3) $200 - $350,Phone,Urban,1,1
u_052430,treatment_womens,0,0.0,1,103.88,2) $100 - $200,Web,Rural,0,0
u_052431,control,0,0.0,3,996.16,"6) $750 - $1,000",Phone,Urban,1,0
u_052432,treatment_womens,0,0.0,3,342.47,3) $200 - $350,Phone,Rural,0,0
u_052433,control,0,0.0,6,1034.31,"7) $1,000 +",Web,Urban,1,0
u_052434,treatment_womens,0,0.0,9,81.85,1) $0 - $100,Phone,Rural,0,0
u_052435,treatment_mens,1,155.75,4,172.92,2) $100 - $200,Web,Urban,0,1
u_052436,treatment_mens,0,0.0,9,73.37,1) $0 - $100,Phone,Urban,1,0
u_052437,control,0,0.0,3,130.11,2) $100 - $200,Phone,Rural,1,0
u_052438,control,0,0.0,1,93.82,1) $0 - $100,Phone,Urban,1,0
u_052439,treatment_womens,0,0.0,3,295.76,3) $200 - $350,Web,Urban,0,0
u_052440,treatment_mens,0,0.0,4,252.76,3) $200 - $350,Phone,Rural,0,0
u_052441,control,0,0.0,1,595.14,5) $500 - $750,Phone,Urban,1,0
u_052442,control,0,0.0,10,156.24,2) $100 - $200,Phone,Surburban,0,0
u_052443,treatment_mens,0,0.0,6,222.33,3) $200 - $350,Phone,Rural,0,0
u_052444,treatment_mens,0,0.0,2,250.08,3) $200 - $350,Multichannel,Rural,0,1
u_052445,treatment_mens,0,0.0,4,29.99,1) $0 - $100,Phone,Urban,1,0
u_052446,treatment_mens,0,0.0,11,97.97,1) $0 - $100,Phone,Rural,0,0
u_052447,control,0,0.0,2,29.99,1) $0 - $100,Phone,Surburban,0,0
u_052448,treatment_womens,0,0.0,5,29.99,1) $0 - $100,Web,Surburban,0,0
u_052449,control,0,0.0,7,68.43,1) $0 - $100,Phone,Surburban,1,0
u_052450,treatment_mens,0,0.0,2,173.31,2) $100 - $200,Web,Rural,1,0
u_052451,treatment_mens,0,0.0,11,67.36,1) $0 - $100,Web,Rural,1,1
u_052452,control,0,0.0,9,378.89,4) $350 - $500,Web,Urban,0,0
u_052453,treatment_womens,0,0.0,2,318.37,3) $200 - $350,Web,Surburban,0,0
u_052454,control,0,0.0,9,214.51,3) $200 - $350,Phone,Urban,1,0
u_052455,treatment_mens,0,0.0,10,235.68,3) $200 - $350,Phone,Surburban,0,0
u_052456,treatment_mens,0,0.0,2,636.52,5) $500 - $750,Multichannel,Surburban,1,0
u_052457,treatment_mens,0,0.0,1,29.99,1) $0 - $100,Phone,Surburban,1,0
u_052458,treatment_mens,0,0.0,7,77.94,1) $0 - $100,Phone,Urban,1,0
u_052459,control,0,0.0,3,104.88,2) $100 - $200,Web,Urban,0,0
u_052460,control,0,0.0,7,67.27,1) $0 - $100,Phone,Urban,0,0
u_052461,treatment_mens,0,0.0,5,320.2,3) $200 - $350,Phone,Surburban,0,0
u_052462,control,0,0.0,6,283.72,3) $200 - $350,Phone,Urban,1,0
u_052463,treatment_womens,0,0.0,10,104.8,2) $100 - $200,Phone,Surburban,0,0
u_052464,control,0,0.0,6,29.99,1) $0 - $100,Web,Urban,1,0
u_052465,treatment_womens,0,0.0,4,29.99,1) $0 - $100,Phone,Surburban,0,0
u_052466,control,0,0.0,2,535.14,5) $500 - $750,Multichannel,Rural,1,0
u_052467,control,0,0.0,12,49.69,1) $0 - $100,Phone,Rural,0,0
u_052468,treatment_mens,0,0.0,12,86.79,1) $0 - $100,Phone,Surburban,1,1
u_052469,treatment_womens,0,0.0,1,82.14,1) $0 - $100,Phone,Urban,1,0
u_052470,treatment_womens,0,0.0,9,139.95,2) $100 - $200,Phone,Surburban,0,1
u_052471,treatment_womens,0,0.0,9,129.66,2) $100 - $200,Web,Rural,1,0
u_052472,treatment_womens,0,0.0,4,53.51,1) $0 - $100,Phone,Surburban,0,1
u_052473,control,0,0.0,3,178.11,2) $100 - $200,Web,Surburban,1,0
u_052474,treatment_mens,0,0.0,5,209.08,3) $200 - $350,Multichannel,Urban,0,1
u_052475,control,0,0.0,8,120.54,2) $100 - $200,Web,Urban,0,0
u_052476,treatment_womens,0,0.0,4,623.69,5) $500 - $750,Multichannel,Surburban,1,0
u_052477,treatment_mens,0,0.0,6,218.26,3) $200 - $350,Web,Urban,0,0
u_052478,treatment_mens,0,0.0,2,29.99,1) $0 - $100,Web,Surburban,1,0
u_052479,control,0,0.0,2,29.99,1) $0 - $100,Web,Surburban,1,0
u_052480,treatment_mens,0,0.0,12,37.71,1) $0 - $100,Phone,Rural,0,1
u_052481,treatment_mens,0,0.0,2,613.56,5) $500 - $750,Multichannel,Rural,1,1
u_052482,treatment_mens,0,0.0,7,44.79,1) $0 - $100,Phone,Rural,0,0
u_052483,control,0,0.0,8,121.34,2) $100 - $200,Web,Urban,1,1
u_052484,treatment_womens,0,0.0,12,152.46,2) $100 - $200,Phone,Urban,1,0
u_052485,treatment_womens,0,0.0,12,62.14,1) $0 - $100,Web,Surburban,0,0
u_052486,control,0,0.0,3,439.42,4) $350 - $500,Phone,Surburban,0,0
u_052487,control,0,0.0,7,92.84,1) $0 - $100,Web,Surburban,0,0
u_052488,control,0,0.0,1,85.47,1) $0 - $100,Phone,Rural,0,0
u_052489,treatment_womens,0,0.0,10,95.4,1) $0 - $100,Phone,Surburban,1,0
u_052490,treatment_womens,0,0.0,5,171.38,2) $100 - $200,Phone,Surburban,0,0
u_052491,treatment_womens,0,0.0,3,233.77,3) $200 - $350,Phone,Urban,1,0
u_052492,treatment_womens,0,0.0,6,125.96,2) $100 - $200,Phone,Rural,0,0
u_052493,treatment_mens,0,0.0,4,185.12,2) $100 - $200,Phone,Urban,0,0
u_052494,control,0,0.0,3,29.99,1) $0 - $100,Web,Surburban,0,0
u_052495,treatment_mens,0,0.0,5,412.76,4) $350 - $500,Multichannel,Urban,0,0
u_052496,treatment_womens,0,0.0,1,1144.82,"7) $1,000 +",Web,Urban,1,0
u_052497,treatment_womens,0,0.0,9,94.84,1) $0 - $100,Phone,Surburban,0,0
u_052498,control,0,0.0,2,93.15,1) $0 - $100,Phone,Surburban,0,1
u_052499,treatment_womens,0,0.0,3,227.13,3) $200 - $350,Web,Surburban,0,1
u_052500,treatment_womens,0,0.0,8,106.2,2) $100 - $200,Phone,Urban,1,0
u_052501,treatment_womens,0,0.0,6,110.0,2) $100 - $200,Web,Rural,0,0
u_052502,treatment_mens,0,0.0,10,219.24,3) $200 - $350,Web,Surburban,1,1
u_052503,treatment_mens,0,0.0,6,57.52,1) $0 - $100,Phone,Surburban,0,0
u_052504,treatment_womens,0,0.0,4,206.48,3) $200 - $350,Phone,Surburban,1,0
u_052505,treatment_mens,0,0.0,8,157.64,2) $100 - $200,Phone,Surburban,0,1
u_052506,treatment_mens,0,0.0,12,539.84,5) $500 - $750,Multichannel,Urban,1,0
u_052507,control,0,0.0,2,93.86,1) $0 - $100,Web,Surburban,0,0
u_052508,treatment_mens,0,0.0,5,181.55,2) $100 - $200,Web,Surburban,1,0
u_052509,treatment_mens,0,0.0,12,152.67,2) $100 - $200,Phone,Urban,0,0
u_052510,treatment_mens,0,0.0,5,122.45,2) $100 - $200,Web,Urban,1,0
u_052511,treatment_mens,0,0.0,1,46.83,1) $0 - $100,Phone,Surburban,0,0
u_052512,treatment_mens,0,0.0,4,63.15,1) $0 - $100,Web,Urban,0,0
