user_id,variant,converted,error_rate
u_14430,variant,0,0.0616
u_14431,variant,0,0.0233
u_14432,variant,0,0.0382
u_14433,variant,0,0.0464
u_14434,variant,0,0.0125
u_14435,variant,0,0.0105
u_14436,variant,0,0.0277
u_14437,variant,0,0.0352
u_14438,variant,0,0.0174
u_14439,variant,0,0.0245
u_14440,variant,0,0.0221
u_14441,variant,0,0.0103
u_14442,variant,0,0.0024
u_14443,variant,0,0.0154
u_14444,variant,0,0.0096
u_14445,variant,0,0.0082
u_14446,variant,0,0.0392
u_14447,variant,0,0.0301
u_14448,variant,0,0.0312
u_14449,variant,0,0.0153
u_14450,variant,1,0.0774
u_14451,variant,0,0.0577
u_14452,variant,1,0.0201
u_14453,variant,0,0.0334
u_14454,variant,0,0.0412
u_14455,variant,1,0.0387
u_14456,variant,0,0.0233
u_14457,variant,1,0.0469
u_14458,variant,0,0.033
u_14459,variant,0,0.0076
u_14460,variant,1,0.0586
u_14461,variant,0,0.0105
u_14462,variant,0,0.053
u_14463,variant,0,0.0438
u_14464,variant,0,0.0549
u_14465,variant,0,0.0228
u_14466,variant,0,0.0413
u_14467,variant,0,0.0396
u_14468,variant,0,0.0177
u_14469,variant,0,0.0618
u_14470,variant,0,0.0699
u_14471,variant,0,0.0193
u_14472,variant,0,0.034
u_14473,variant,0,0.0455
u_14474,variant,0,0.0667
u_14475,variant,0,0.101
u_14476,variant,0,0.0565
u_14477,variant,1,0.0365
u_14478,variant,0,0.0154
u_14479,variant,0,0.0214
u_14480,variant,0,0.046
u_14481,variant,0,0.0152
u_14482,variant,0,0.0428
u_14483,variant,0,0.0294
u_14484,variant,0,0.0192
u_14485,variant,0,0.0162
u_14486,variant,0,0.0449
u_14487,variant,0,0.0354
u_14488,variant,0,0.0273
u_14489,variant,0,0.0338
u_14490,variant,0,0.018
u_14491,variant,0,0.0124
u_14492,variant,0,0.0271
u_14493,variant,0,0.0359
u_14494,variant,1,0.0236
u_14495,variant,0,0.0423
u_14496,variant,0,0.0381
u_14497,variant,0,0.0177
u_14498,variant,0,0.0049
u_14499,variant,0,0.0387
u_14500,variant,0,0.0166
u_14501,variant,1,0.0397
u_14502,variant,0,0.0355
u_14503,variant,0,0.0273
u_14504,variant,1,0.0399
u_14505,variant,0,0.032
u_14506,variant,0,0.0526
u_14507,variant,0,0.0233
u_14508,variant,0,0.0307
u_14509,variant,0,0.0533
u_14510,variant,0,0.0446
u_14511,variant,0,0.0181
u_14512,variant,0,0.0325
u_14513,variant,0,0.0105
u_14514,variant,0,0.0356
u_14515,variant,0,0.0268
u_14516,variant,0,0.0414
u_14517,variant,1,0.0849
u_14518,variant,0,0.0398
u_14519,variant,0,0.0495
u_14520,variant,0,0.0552
u_14521,variant,0,0.0425
u_14522,variant,1,0.0288
u_14523,variant,0,0.0341
u_14524,variant,0,0.0145
u_14525,variant,1,0.0288
u_14526,variant,0,0.0298
u_14527,variant,0,0.0199
u_14528,variant,0,0.0418
u_14529,variant,0,0.0202
u_14530,variant,0,0.0216
u_14531,variant,0,0.0137
u_14532,variant,0,0.0454
u_14533,variant,0,0.0167
u_14534,variant,0,0.0313
u_14535,variant,0,0.0412
u_14536,variant,0,0.0436
u_14537,variant,0,0.038
u_14538,variant,0,0.0376
u_14539,variant,0,0.036
u_14540,variant,0,0.0159
u_14541,variant,0,0.0471
u_14542,variant,0,0.0331
u_14543,variant,0,0.0361
u_14544,variant,0,0.0253
u_14545,variant,0,0.0273
u_14546,variant,0,0.0287
u_14547,variant,0,0.05
u_14548,variant,0,0.0524
u_14549,variant,0,0.0232
u_14550,variant,0,0.0291
u_14551,variant,0,0.0692
u_14552,variant,0,0.0395
u_14553,variant,0,0.0433
u_14554,variant,0,0.0339
u_14555,variant,1,0.0234
u_14556,variant,0,0.0118
u_14557,variant,0,0.0102
u_14558,variant,0,0.0241
u_14559,variant,0,0.0268
u_14560,variant,0,0.0246
u_14561,variant,0,0.0148
u_14562,variant,0,0.0167
u_14563,variant,0,0.0483
u_14564,variant,0,0.0402
u_14565,variant,0,0.0167
u_14566,variant,0,0.0282
u_14567,variant,0,0.0653
u_14568,variant,0,0.0301
u_14569,variant,0,0.0555
u_14570,variant,0,0.018
u_14571,variant,0,0.0189
u_14572,variant,0,0.0331
u_14573,variant,0,0.0469
u_14574,variant,0,0.0369
u_14575,variant,0,0.0216
u_14576,variant,0,0.0599
u_14577,variant,0,0.0214
u_14578,variant,0,0.021
u_14579,variant,0,0.02
u_14580,variant,0,0.0082
u_14581,variant,0,0.0088
u_14582,variant,0,0.0653
u_14583,variant,0,0.0334
u_14584,variant,1,0.0382
u_14585,variant,0,0.0412
u_14586,variant,0,0.0385
u_14587,variant,0,0.0212
u_14588,variant,0,0.0458
u_14589,variant,0,0.0489
u_14590,variant,0,0.0228
u_14591,variant,0,0.0094
u_14592,variant,0,0.0027
u_14593,variant,0,0.0225
u_14594,variant,0,0.0072
u_14595,variant,0,0.0737
u_14596,variant,0,0.017
u_14597,variant,0,0.0579
u_14598,variant,0,0.0267
u_14599,variant,0,0.018
u_14600,variant,0,0.0254
u_14601,variant,0,0.0221
u_14602,variant,1,0.0171
u_14603,variant,0,0.0284
u_14604,variant,0,0.0315
u_14605,variant,0,0.0311
u_14606,variant,0,0.0219
u_14607,variant,0,0.0182
u_14608,variant,0,0.0134
u_14609,variant,0,0.0571
u_14610,variant,0,0.0182
u_14611,variant,0,0.0205
u_14612,variant,0,0.072
u_14613,variant,0,0.0241
u_14614,variant,0,0.0208
u_14615,variant,0,0.0087
u_14616,variant,0,0.0433
u_14617,variant,0,0.0286
u_14618,variant,0,0.011
u_14619,variant,0,0.0385
u_14620,variant,0,0.0262
u_14621,variant,0,0.0199
u_14622,variant,0,0.0318
u_14623,variant,0,0.0269
u_14624,variant,0,0.018
u_14625,variant,0,0.0385
u_14626,variant,0,0.0166
u_14627,variant,0,0.0705
u_14628,variant,0,0.0353
u_14629,variant,0,0.0236
u_14630,variant,1,0.028
u_14631,variant,0,0.0589
u_14632,variant,0,0.0574
u_14633,variant,0,0.0261
u_14634,variant,0,0.0368
u_14635,variant,0,0.0045
u_14636,variant,0,0.0302
u_14637,variant,0,0.0207
u_14638,variant,1,0.0285
u_14639,variant,0,0.0081
u_14640,variant,0,0.0414
u_14641,variant,0,0.0371
u_14642,variant,0,0.0172
u_14643,variant,0,0.0316
u_14644,variant,0,0.0374
u_14645,variant,0,0.0026
u_14646,variant,0,0.0631
u_14647,variant,0,0.0174
u_14648,variant,0,0.0305
u_14649,variant,0,0.018
u_14650,variant,0,0.0165
u_14651,variant,0,0.0229
u_14652,variant,1,0.0111
u_14653,variant,0,0.0281
u_14654,variant,0,0.0273
u_14655,variant,0,0.0393
u_14656,variant,0,0.0234
u_14657,variant,0,0.0178
u_14658,variant,0,0.0085
u_14659,variant,0,0.022
u_14660,variant,0,0.0199
u_14661,variant,0,0.0298
u_14662,variant,0,0.0273
u_14663,variant,0,0.0601
u_14664,variant,0,0.0366
u_14665,variant,0,0.0381
u_14666,variant,0,0.0213
u_14667,variant,0,0.0154
u_14668,variant,0,0.02
u_14669,variant,0,0.0237
u_14670,variant,0,0.0264
u_14671,variant,0,0.0173
u_14672,variant,0,0.0455
u_14673,variant,0,0.0488
u_14674,variant,0,0.0429
u_14675,variant,0,0.0267
u_14676,variant,0,0.0363
u_14677,variant,0,0.0421
u_14678,variant,0,0.0395
u_14679,variant,0,0.0317
u_14680,variant,0,0.019
u_14681,variant,0,0.0257
u_14682,variant,0,0.0226
u_14683,variant,0,0.0519
u_14684,variant,0,0.0164
u_14685,variant,0,0.0635
u_14686,variant,0,0.0616
u_14687,variant,0,0.0199
u_14688,variant,0,0.0274
u_14689,variant,0,0.0612
u_14690,variant,0,0.0437
u_14691,variant,0,0.045
u_14692,variant,0,0.0113
u_14693,variant,0,0.0475
u_14694,variant,0,0.0367
u_14695,variant,0,0.0904
u_14696,variant,0,0.0065
u_14697,variant,0,0.0282
u_14698,variant,0,0.0398
u_14699,variant,0,0.0149
u_14700,variant,0,0.0243
u_14701,variant,0,0.0436
u_14702,variant,0,0.0409
u_14703,variant,0,0.034
u_14704,variant,0,0.0151
u_14705,variant,0,0.0242
u_14706,variant,0,0.0224
u_14707,variant,0,0.0347
u_14708,variant,0,0.0527
u_14709,variant,0,0.0389
u_14710,variant,0,0.0244
u_14711,variant,0,0.0033
u_14712,variant,0,0.029
u_14713,variant,0,0.0267
u_14714,variant,0,0.0207
u_14715,variant,0,0.0218
u_14716,variant,0,0.0333
u_14717,variant,0,0.0153
u_14718,variant,0,0.0328
u_14719,variant,0,0.0155
u_14720,variant,0,0.013
u_14721,variant,0,0.0117
u_14722,variant,0,0.0472
u_14723,variant,0,0.0195
u_14724,variant,0,0.0334
u_14725,variant,0,0.0229
u_14726,variant,0,0.0462
u_14727,variant,0,0.0352
u_14728,variant,0,0.0372
u_14729,variant,0,0.0551
u_14730,variant,0,0.0311
u_14731,variant,0,0.0289
u_14732,variant,0,0.007
u_14733,variant,0,0.0165
u_14734,variant,0,0.0241
u_14735,variant,0,0.0177
u_14736,variant,0,0.0392
u_14737,variant,0,0.03
u_14738,variant,0,0.0231
u_14739,variant,1,0.0461
u_14740,variant,0,0.0325
u_14741,variant,0,0.0067
u_14742,variant,1,0.0244
u_14743,variant,0,0.0105
u_14744,variant,0,0.0261
u_14745,variant,0,0.0311
u_14746,variant,0,0.0374
u_14747,variant,0,0.0214
u_14748,variant,0,0.0136
u_14749,variant,1,0.0445
u_14750,variant,0,0.0572
u_14751,variant,0,0.0266
u_14752,variant,0,0.0224
u_14753,variant,0,0.0456
u_14754,variant,0,0.0419
u_14755,variant,0,0.0604
u_14756,variant,0,0.0177
u_14757,variant,0,0.0335
u_14758,variant,0,0.0517
u_14759,variant,0,0.0112
u_14760,variant,0,0.0163
u_14761,variant,0,0.019
u_14762,variant,0,0.0274
u_14763,variant,0,0.0252
u_14764,variant,0,0.0201
u_14765,variant,0,0.0288
u_14766,variant,0,0.0368
u_14767,variant,0,0.029
u_14768,variant,0,0.066
u_14769,variant,0,0.0233
u_14770,variant,0,0.0207
u_14771,variant,0,0.0295
u_14772,variant,0,0.0233
u_14773,variant,0,0.0235
u_14774,variant,0,0.0211
u_14775,variant,0,0.0248
u_14776,variant,0,0.0185
u_14777,variant,0,0.0627
u_14778,variant,0,0.0419
u_14779,variant,0,0.0544
u_14780,variant,0,0.0182
u_14781,variant,0,0.0039
u_14782,variant,0,0.0025
u_14783,variant,0,0.0473
u_14784,variant,0,0.0196
u_14785,variant,0,0.0494
u_14786,variant,0,0.0305
u_14787,variant,0,0.0161
u_14788,variant,0,0.0323
u_14789,variant,0,0.0392
u_14790,variant,0,0.018
u_14791,variant,1,0.0285
u_14792,variant,0,0.0338
u_14793,variant,0,0.0381
u_14794,variant,0,0.0124
u_14795,variant,0,0.0096
u_14796,variant,0,0.023
u_14797,variant,0,0.0246
u_14798,variant,0,0.0332
u_14799,variant,0,0.0219
u_14800,variant,0,0.011
u_14801,variant,1,0.0298
u_14802,variant,0,0.0106
u_14803,variant,0,0.0196
u_14804,variant,0,0.0369
u_14805,variant,0,0.0256
u_14806,variant,0,0.0202
u_14807,variant,0,0.0451
u_14808,variant,0,0.0331
u_14809,variant,0,0.0511
u_14810,variant,0,0.0421
u_14811,variant,0,0.039
u_14812,variant,0,0.007
u_14813,variant,0,0.0081
u_14814,variant,0,0.0529
u_14815,variant,1,0.0066
u_14816,variant,0,0.0227
u_14817,variant,0,0.024
u_14818,variant,1,0.0338
u_14819,variant,0,0.0364
u_14820,variant,0,0.0337
u_14821,variant,0,0.0052
u_14822,variant,0,0.0785
u_14823,variant,0,0.0197
u_14824,variant,0,0.0226
u_14825,variant,0,0.0294
u_14826,variant,0,0.028
u_14827,variant,0,0.0277
u_14828,variant,0,0.0073
u_14829,variant,0,0.0188
u_14830,variant,0,0.0277
u_14831,variant,0,0.0482
u_14832,variant,0,0.0302
u_14833,variant,0,0.0263
u_14834,variant,0,0.0264
u_14835,variant,0,0.0264
u_14836,variant,0,0.0204
u_14837,variant,0,0.0602
u_14838,variant,0,0.0162
u_14839,variant,0,0.0546
u_14840,variant,0,0.0612
u_14841,variant,0,0.0079
u_14842,variant,0,0.0192
u_14843,variant,0,0.1176
u_14844,variant,0,0.0656
u_14845,variant,0,0.0102
u_14846,variant,0,0.0507
u_14847,variant,0,0.0159
u_14848,variant,0,0.0269
u_14849,variant,0,0.0182
u_14850,variant,0,0.0116
u_14851,variant,0,0.0348
u_14852,variant,0,0.0315
u_14853,variant,0,0.0239
u_14854,variant,0,0.0126
u_14855,variant,0,0.0154
u_14856,variant,0,0.0114
u_14857,variant,0,0.0347
u_14858,variant,0,0.0215
u_14859,variant,0,0.044
u_14860,variant,0,0.0239
u_14861,variant,0,0.0057
u_14862,variant,1,0.0469
u_14863,variant,0,0.0466
u_14864,variant,0,0.0447
u_14865,variant,0,0.005
u_14866,variant,0,0.0234
u_14867,variant,0,0.044
u_14868,variant,0,0.0166
u_14869,variant,0,0.0095
u_14870,variant,0,0.0149
u_14871,variant,0,0.0053
u_14872,variant,0,0.0199
u_14873,variant,0,0.0313
u_14874,variant,0,0.011
u_14875,variant,0,0.0864
u_14876,variant,0,0.0475
u_14877,variant,0,0.0363
u_14878,variant,0,0.0081
u_14879,variant,0,0.0297
u_14880,variant,0,0.0093
u_14881,variant,0,0.0511
u_14882,variant,0,0.0173
u_14883,variant,0,0.0131
u_14884,variant,0,0.0141
u_14885,variant,0,0.0407
u_14886,variant,0,0.0493
u_14887,variant,0,0.0365
u_14888,variant,0,0.0159
u_14889,variant,0,0.063
u_14890,variant,0,0.0458
u_14891,variant,0,0.034
u_14892,variant,0,0.039
u_14893,variant,0,0.0306
u_14894,variant,0,0.0088
u_14895,variant,0,0.0921
u_14896,variant,0,0.0397
u_14897,variant,0,0.0398
u_14898,variant,0,0.0243
u_14899,variant,0,0.0341
u_14900,variant,0,0.0315
u_14901,variant,0,0.0455
u_14902,variant,0,0.0407
u_14903,variant,0,0.0236
u_14904,variant,0,0.0144
u_14905,variant,0,0.043
u_14906,variant,0,0.0263
u_14907,variant,1,0.0097
u_14908,variant,0,0.0208
u_14909,variant,0,0.0524
u_14910,variant,0,0.0203
u_14911,variant,0,0.0637
u_14912,variant,1,0.0103
u_14913,variant,1,0.0246
u_14914,variant,0,0.0725
u_14915,variant,0,0.0474
u_14916,variant,0,0.0729
u_14917,variant,0,0.0467
u_14918,variant,0,0.0334
u_14919,variant,0,0.0227
u_14920,variant,0,0.0295
u_14921,variant,0,0.0303
u_14922,variant,0,0.0275
u_14923,variant,0,0.0346
u_14924,variant,0,0.0073
u_14925,variant,0,0.0354
u_14926,variant,0,0.0198
u_14927,variant,0,0.0621
u_14928,variant,0,0.0216
u_14929,variant,0,0.0223
u_14930,variant,0,0.023
u_14931,variant,1,0.0298
u_14932,variant,0,0.0447
u_14933,variant,0,0.0496
u_14934,variant,0,0.0287
u_14935,variant,0,0.034
u_14936,variant,0,0.0412
u_14937,variant,0,0.0369
u_14938,variant,0,0.0125
u_14939,variant,0,0.0192
u_14940,variant,0,0.0553
u_14941,variant,0,0.0244
u_14942,variant,0,0.0308
u_14943,variant,0,0.0555
u_14944,variant,0,0.0074
u_14945,variant,0,0.0335
u_14946,variant,0,0.0232
u_14947,variant,0,0.0076
u_14948,variant,0,0.0219
u_14949,variant,0,0.0497
u_14950,variant,0,0.0136
u_14951,variant,0,0.0448
u_14952,variant,0,0.0425
u_14953,variant,0,0.0666
u_14954,variant,0,0.0545
u_14955,variant,0,0.0363
u_14956,variant,0,0.0213
u_14957,variant,0,0.0107
u_14958,variant,0,0.0224
u_14959,variant,0,0.0163
u_14960,variant,0,0.0478
u_14961,variant,0,0.0313
u_14962,variant,0,0.0213
u_14963,variant,0,0.0826
u_14964,variant,0,0.0778
u_14965,variant,0,0.0221
u_14966,variant,0,0.0457
u_14967,variant,0,0.0095
u_14968,variant,0,0.0269
u_14969,variant,0,0.0148
u_14970,variant,0,0.0328
u_14971,variant,0,0.0276
u_14972,variant,0,0.0316
u_14973,variant,0,0.0383
u_14974,variant,0,0.0143
u_14975,variant,0,0.0518
u_14976,variant,0,0.0419
u_14977,variant,0,0.0362
u_14978,variant,0,0.0141
u_14979,variant,0,0.0588
u_14980,variant,0,0.0358
u_14981,variant,1,0.0508
u_14982,variant,0,0.0233
u_14983,variant,0,0.0358
u_14984,variant,0,0.0293
u_14985,variant,0,0.026
u_14986,variant,0,0.0363
u_14987,variant,0,0.0212
u_14988,variant,0,0.0224
u_14989,variant,0,0.0243
u_14990,variant,0,0.0093
u_14991,variant,0,0.0267
u_14992,variant,0,0.035
u_14993,variant,0,0.0204
u_14994,variant,0,0.0182
u_14995,variant,0,0.0151
u_14996,variant,0,0.0395
u_14997,variant,0,0.0258
u_14998,variant,0,0.0111
u_14999,variant,0,0.0599
u_15000,variant,0,0.0145
u_15001,variant,0,0.008
u_15002,variant,0,0.0075
u_15003,variant,0,0.0155
u_15004,variant,0,0.0226
u_15005,variant,0,0.025
u_15006,variant,0,0.0163
u_15007,variant,0,0.0144
u_15008,variant,0,0.0353
u_15009,variant,0,0.0198
u_15010,variant,0,0.0083
u_15011,variant,0,0.0163
u_15012,variant,0,0.0368
u_15013,variant,0,0.0292
u_15014,variant,0,0.0084
u_15015,variant,0,0.0264
u_15016,variant,0,0.0145
u_15017,variant,1,0.0503
u_15018,variant,0,0.044
u_15019,variant,0,0.0224
u_15020,variant,0,0.0051
u_15021,variant,0,0.0191
u_15022,variant,0,0.1016
u_15023,variant,0,0.0181
u_15024,variant,0,0.0144
u_15025,variant,0,0.0167
u_15026,variant,0,0.0118
u_15027,variant,0,0.0362
u_15028,variant,0,0.0489
u_15029,variant,0,0.0176
u_15030,variant,0,0.0407
u_15031,variant,0,0.0478
u_15032,variant,0,0.0333
u_15033,variant,0,0.0154
u_15034,variant,0,0.0188
u_15035,variant,0,0.0091
u_15036,variant,1,0.0203
u_15037,variant,0,0.0219
u_15038,variant,0,0.0288
u_15039,variant,0,0.0347
u_15040,variant,0,0.0121
u_15041,variant,0,0.0142
u_15042,variant,0,0.0757
u_15043,variant,0,0.0395
u_15044,variant,0,0.0168
u_15045,variant,0,0.0461
u_15046,variant,0,0.0431
u_15047,variant,0,0.0216
u_15048,variant,0,0.0198
u_15049,variant,0,0.0158
u_15050,variant,0,0.0216
u_15051,variant,0,0.0288
u_15052,variant,1,0.0467
u_15053,variant,1,0.0146
u_15054,variant,0,0.0573
u_15055,variant,0,0.028
u_15056,variant,0,0.0158
u_15057,variant,0,0.014
u_15058,variant,0,0.0301
u_15059,variant,0,0.0132
u_15060,variant,0,0.0444
u_15061,variant,0,0.0598
u_15062,variant,0,0.0156
u_15063,variant,0,0.0285
u_15064,variant,0,0.0289
u_15065,variant,0,0.0242
u_15066,variant,0,0.0492
u_15067,variant,0,0.0094
u_15068,variant,0,0.0353
u_15069,variant,0,0.0235
u_15070,variant,1,0.0707
u_15071,variant,0,0.0515
u_15072,variant,0,0.0535
u_15073,variant,0,0.0447
u_15074,variant,0,0.0307
u_15075,variant,0,0.0393
u_15076,variant,0,0.0357
u_15077,variant,0,0.0558
u_15078,variant,0,0.0264
u_15079,variant,0,0.0332
u_15080,variant,0,0.0185
u_15081,variant,0,0.0158
u_15082,variant,0,0.0141
u_15083,variant,0,0.0355
u_15084,variant,0,0.0418
u_15085,variant,0,0.0529
u_15086,variant,0,0.0349
u_15087,variant,1,0.0303
u_15088,variant,0,0.0433
u_15089,variant,0,0.0234
u_15090,variant,0,0.0106
u_15091,variant,0,0.0113
u_15092,variant,0,0.0379
u_15093,variant,0,0.041
u_15094,variant,0,0.0359
u_15095,variant,0,0.0087
u_15096,variant,0,0.0252
u_15097,variant,0,0.0214
u_15098,variant,0,0.0176
u_15099,variant,0,0.0022
u_15100,variant,0,0.0207
u_15101,variant,0,0.0651
u_15102,variant,0,0.012
u_15103,variant,0,0.016
u_15104,variant,0,0.0727
u_15105,variant,0,0.0165
u_15106,variant,0,0.0166
u_15107,variant,0,0.013
u_15108,variant,0,0.0373
u_15109,variant,0,0.0163
u_15110,variant,0,0.0252
u_15111,variant,0,0.0184
u_15112,variant,0,0.042
u_15113,variant,0,0.0687
u_15114,variant,0,0.0203
u_15115,variant,0,0.015
u_15116,variant,0,0.0182
u_15117,variant,0,0.0446
u_15118,variant,0,0.0064
u_15119,variant,1,0.0286
u_15120,variant,0,0.0168
u_15121,variant,0,0.0334
u_15122,variant,0,0.027
u_15123,variant,0,0.0229
u_15124,variant,0,0.0552
u_15125,variant,0,0.0641
u_15126,variant,0,0.0474
u_15127,variant,1,0.0227
u_15128,variant,0,0.0276
u_15129,variant,0,0.041
u_15130,variant,0,0.0266
u_15131,variant,0,0.0311
u_15132,variant,0,0.0206
u_15133,variant,0,0.0383
u_15134,variant,0,0.0097
u_15135,variant,0,0.0239
u_15136,variant,0,0.0219
u_15137,variant,0,0.0504
u_15138,variant,0,0.0135
u_15139,variant,0,0.053
u_15140,variant,0,0.0518
u_15141,variant,0,0.0231
u_15142,variant,0,0.0794
u_15143,variant,1,0.0297
u_15144,variant,0,0.0039
u_15145,variant,0,0.0191
u_15146,variant,0,0.0227
u_15147,variant,0,0.0401
u_15148,variant,0,0.0954
u_15149,variant,0,0.0219
u_15150,variant,0,0.0128
u_15151,variant,0,0.0467
u_15152,variant,0,0.0155
u_15153,variant,0,0.0194
u_15154,variant,0,0.0315
u_15155,variant,0,0.0432
u_15156,variant,0,0.0405
u_15157,variant,0,0.0542
u_15158,variant,0,0.0365
u_15159,variant,0,0.064
u_15160,variant,0,0.0192
u_15161,variant,0,0.0515
u_15162,variant,0,0.0564
u_15163,variant,0,0.0279
u_15164,variant,0,0.0246
u_15165,variant,0,0.0065
u_15166,variant,0,0.0405
u_15167,variant,0,0.047
u_15168,variant,0,0.0102
u_15169,variant,0,0.0368
u_15170,variant,0,0.0327
u_15171,variant,0,0.027
u_15172,variant,0,0.0547
u_15173,variant,0,0.0588
u_15174,variant,0,0.0289
u_15175,variant,0,0.0332
u_15176,variant,0,0.0586
u_15177,variant,0,0.032
u_15178,variant,0,0.0546
u_15179,variant,0,0.0214
u_15180,variant,0,0.0273
u_15181,variant,0,0.0181
u_15182,variant,0,0.033
u_15183,variant,0,0.025
u_15184,variant,0,0.0594
u_15185,variant,0,0.0555
u_15186,variant,0,0.0149
u_15187,variant,0,0.0364
u_15188,variant,0,0.0117
u_15189,variant,0,0.0068
u_15190,variant,0,0.0512
u_15191,variant,0,0.0184
u_15192,variant,0,0.0374
u_15193,variant,0,0.0219
u_15194,variant,0,0.0196
u_15195,variant,0,0.0258
u_15196,variant,0,0.0072
u_15197,variant,0,0.0202
u_15198,variant,0,0.0025
u_15199,variant,0,0.0603
u_15200,variant,0,0.0093
u_15201,variant,0,0.0254
u_15202,variant,0,0.0445
u_15203,variant,0,0.0339
u_15204,variant,0,0.0195
u_15205,variant,0,0.0288
u_15206,variant,0,0.0415
u_15207,variant,0,0.0194
u_15208,variant,0,0.0586
u_15209,variant,0,0.021
u_15210,variant,0,0.0109
u_15211,variant,0,0.0159
u_15212,variant,0,0.0431
u_15213,variant,0,0.0252
u_15214,variant,0,0.0176
u_15215,variant,0,0.025
u_15216,variant,0,0.0186
u_15217,variant,0,0.0084
u_15218,variant,0,0.022
u_15219,variant,0,0.0332
u_15220,variant,0,0.0654
u_15221,variant,0,0.0446
u_15222,variant,0,0.024
u_15223,variant,0,0.0128
u_15224,variant,0,0.0304
u_15225,variant,0,0.0674
u_15226,variant,0,0.0511
u_15227,variant,0,0.0352
u_15228,variant,0,0.0845
u_15229,variant,0,0.0365
u_15230,variant,0,0.0253
u_15231,variant,0,0.0421
u_15232,variant,0,0.0677
u_15233,variant,0,0.0611
u_15234,variant,0,0.0022
u_15235,variant,0,0.0482
u_15236,variant,0,0.0045
u_15237,variant,0,0.013
u_15238,variant,0,0.0478
u_15239,variant,0,0.012
u_15240,variant,0,0.0445
u_15241,variant,0,0.0423
u_15242,variant,0,0.0324
u_15243,variant,0,0.0488
u_15244,variant,0,0.0365
u_15245,variant,0,0.0358
u_15246,variant,0,0.0313
u_15247,variant,0,0.0165
u_15248,variant,0,0.0361
u_15249,variant,0,0.0325
u_15250,variant,0,0.0337
u_15251,variant,0,0.0164
u_15252,variant,0,0.0192
u_15253,variant,0,0.03
u_15254,variant,0,0.0288
u_15255,variant,0,0.0088
u_15256,variant,1,0.0203
u_15257,variant,0,0.0527
u_15258,variant,0,0.0202
u_15259,variant,0,0.0207
u_15260,variant,0,0.0428
u_15261,variant,0,0.0184
u_15262,variant,0,0.0331
u_15263,variant,0,0.0116
u_15264,variant,0,0.0561
u_15265,variant,0,0.0254
u_15266,variant,0,0.0409
u_15267,variant,0,0.0389
u_15268,variant,0,0.0276
u_15269,variant,0,0.0609
u_15270,variant,0,0.0276
u_15271,variant,0,0.0285
u_15272,variant,0,0.022
u_15273,variant,0,0.0303
u_15274,variant,0,0.0349
u_15275,variant,0,0.0284
u_15276,variant,0,0.023
u_15277,variant,1,0.0706
u_15278,variant,0,0.0679
u_15279,variant,0,0.0238
u_15280,variant,0,0.0476
u_15281,variant,0,0.0296
u_15282,variant,0,0.0407
u_15283,variant,0,0.0571
u_15284,variant,0,0.0152
u_15285,variant,0,0.03
u_15286,variant,0,0.0257
u_15287,variant,0,0.0138
u_15288,variant,0,0.0188
u_15289,variant,0,0.0915
u_15290,variant,0,0.0108
u_15291,variant,0,0.0345
u_15292,variant,0,0.018
u_15293,variant,0,0.084
u_15294,variant,0,0.0035
u_15295,variant,0,0.0371
u_15296,variant,0,0.0617
u_15297,variant,0,0.0233
u_15298,variant,0,0.024
u_15299,variant,0,0.0138
u_15300,variant,0,0.0066
u_15301,variant,0,0.0172
u_15302,variant,0,0.0174
u_15303,variant,0,0.0273
u_15304,variant,0,0.0361
u_15305,variant,0,0.0213
u_15306,variant,0,0.0081
u_15307,variant,0,0.0148
u_15308,variant,0,0.0243
u_15309,variant,0,0.0147
u_15310,variant,0,0.0039
u_15311,variant,0,0.0106
u_15312,variant,1,0.0461
u_15313,variant,0,0.0841
u_15314,variant,0,0.0312
u_15315,variant,0,0.0355
u_15316,variant,0,0.0301
u_15317,variant,0,0.0218
u_15318,variant,0,0.0246
u_15319,variant,0,0.035
u_15320,variant,1,0.0246
u_15321,variant,0,0.0029
u_15322,variant,0,0.0605
u_15323,variant,0,0.0346
u_15324,variant,0,0.0431
u_15325,variant,0,0.0303
u_15326,variant,0,0.0154
u_15327,variant,0,0.0481
u_15328,variant,0,0.045
u_15329,variant,0,0.0408
u_15330,variant,1,0.0476
u_15331,variant,0,0.0205
u_15332,variant,0,0.0172
u_15333,variant,0,0.0158
u_15334,variant,0,0.038
u_15335,variant,0,0.0129
u_15336,variant,0,0.0481
u_15337,variant,0,0.039
u_15338,variant,0,0.0611
u_15339,variant,0,0.0311
u_15340,variant,0,0.0064
u_15341,variant,0,0.0408
u_15342,variant,0,0.0438
u_15343,variant,0,0.0415
u_15344,variant,0,0.0143
u_15345,variant,0,0.006
u_15346,variant,0,0.0425
u_15347,variant,0,0.0384
u_15348,variant,0,0.0371
u_15349,variant,0,0.022
u_15350,variant,0,0.0242
u_15351,variant,0,0.0463
u_15352,variant,0,0.025
u_15353,variant,0,0.0184
u_15354,variant,0,0.0225
u_15355,variant,0,0.0697
u_15356,variant,0,0.0281
u_15357,variant,0,0.0389
u_15358,variant,0,0.0508
u_15359,variant,0,0.0431
u_15360,variant,0,0.0402
u_15361,variant,0,0.0254
u_15362,variant,0,0.0117
u_15363,variant,0,0.0233
u_15364,variant,0,0.0102
u_15365,variant,0,0.0472
u_15366,variant,0,0.0221
u_15367,variant,0,0.0082
